,date,object_code,trips
8594,2022-01-19,FW523Y,4975
8595,2022-01-20,FW523Y,4743
8596,2022-01-21,FW523Y,4445
8597,2022-01-22,FW523Y,4707
8598,2022-01-23,FW523Y,5686
8599,2022-01-24,FW523Y,5731
8600,2022-01-25,FW523Y,4594
8601,2022-01-26,FW523Y,4702
8602,2022-01-27,FW523Y,3862
8603,2022-01-28,FW523Y,2521
8604,2022-01-29,FW523Y,1436
8605,2022-01-30,FW523Y,307
8606,2022-01-31,FW523Y,52
8607,2022-02-01,FW523Y,20
8608,2022-02-02,FW523Y,19
8609,2022-02-03,FW523Y,33
8610,2022-02-04,FW523Y,25
8611,2022-02-05,FW523Y,40
8612,2022-02-06,FW523Y,9
8613,2022-02-07,FW523Y,14
8614,2022-02-08,FW523Y,22
8615,2022-02-09,FW523Y,1176
8616,2022-02-10,FW523Y,2046
8617,2022-02-11,FW523Y,3406
8618,2022-02-12,FW523Y,3929
8619,2022-02-13,FW523Y,3491
8620,2022-02-14,FW523Y,3388
8621,2022-02-15,FW523Y,3693
8622,2022-02-16,FW523Y,3534
8623,2022-02-17,FW523Y,3200
8624,2022-02-18,FW523Y,3171
8625,2022-02-19,FW523Y,3482
8626,2022-02-20,FW523Y,3276
8627,2022-02-21,FW523Y,3320
8628,2022-02-22,FW523Y,2914
8629,2022-02-23,FW523Y,2848
8630,2022-02-24,FW523Y,2961
8631,2022-02-25,FW523Y,3208
8632,2022-02-26,FW523Y,3039
8633,2022-02-27,FW523Y,3337
8634,2022-02-28,FW523Y,3465
8635,2022-03-01,FW523Y,2514
8636,2022-03-02,FW523Y,3019
8637,2022-03-03,FW523Y,3256
8638,2022-03-04,FW523Y,3318
8639,2022-03-05,FW523Y,3441
8640,2022-03-06,FW523Y,3213
8641,2022-03-07,FW523Y,4875
8642,2022-03-08,FW523Y,4688
8643,2022-03-09,FW523Y,4048
8644,2022-03-10,FW523Y,4003
8645,2022-03-11,FW523Y,3537
8646,2022-03-12,FW523Y,3093
8647,2022-03-13,FW523Y,2573
8648,2022-03-14,FW523Y,2060
8649,2022-03-15,FW523Y,4837
8650,2022-03-16,FW523Y,4078
8651,2022-03-17,FW523Y,4484
8652,2022-03-18,FW523Y,5405
8653,2022-03-19,FW523Y,4687
8654,2022-03-20,FW523Y,3224
8655,2022-03-21,FW523Y,3692
8656,2022-03-22,FW523Y,3815
8657,2021-12-31,FW527Y,5026
8658,2022-01-01,FW527Y,4664
8659,2022-01-02,FW527Y,4417
8660,2022-01-03,FW527Y,4146
8661,2022-01-04,FW527Y,3752
8662,2022-01-05,FW527Y,4175
8663,2022-01-06,FW527Y,5504
8664,2022-01-07,FW527Y,5187
8665,2022-01-08,FW527Y,5032
8666,2022-01-09,FW527Y,5386
8667,2022-01-10,FW527Y,4730
8668,2022-01-11,FW527Y,4863
8669,2022-01-12,FW527Y,5040
8670,2022-01-13,FW527Y,3908
8671,2022-01-14,FW527Y,3770
8672,2022-01-15,FW527Y,3017
8673,2022-01-16,FW527Y,2957
8674,2022-01-17,FW527Y,3778
8675,2022-01-18,FW527Y,3251
8676,2022-01-19,FW527Y,3138
8677,2022-01-20,FW527Y,4167
8678,2022-01-21,FW527Y,3465
8679,2022-01-22,FW527Y,3280
8680,2022-01-23,FW527Y,3737
8681,2022-01-24,FW527Y,4541
8682,2022-01-25,FW527Y,4101
8683,2022-01-26,FW527Y,3069
8684,2022-01-27,FW527Y,2846
8685,2022-01-28,FW527Y,1988
8686,2022-01-29,FW527Y,1176
8687,2022-01-30,FW527Y,520
8688,2022-01-31,FW527Y,113
8689,2022-02-01,FW527Y,80
8690,2022-02-02,FW527Y,92
8691,2022-02-03,FW527Y,62
8692,2022-02-04,FW527Y,46
8693,2022-02-05,FW527Y,30
8694,2022-02-06,FW527Y,26
8695,2022-02-07,FW527Y,15
8696,2022-02-08,FW527Y,31
8697,2022-02-09,FW527Y,752
8698,2022-02-10,FW527Y,1432
8699,2022-02-11,FW527Y,3274
8700,2022-02-12,FW527Y,3787
8701,2022-02-13,FW527Y,3883
8702,2022-02-14,FW527Y,3194
8703,2022-02-15,FW527Y,3647
8704,2022-02-16,FW527Y,3170
8705,2022-02-17,FW527Y,3201
8706,2022-02-18,FW527Y,2981
8707,2022-02-19,FW527Y,3344
8708,2022-02-20,FW527Y,3459
8709,2022-02-21,FW527Y,3643
8710,2022-02-22,FW527Y,3423
8711,2022-02-23,FW527Y,2874
8712,2022-02-24,FW527Y,2993
8713,2022-02-25,FW527Y,2525
8714,2022-02-26,FW527Y,2436
8715,2022-02-27,FW527Y,2406
8716,2022-02-28,FW527Y,3355
8717,2022-03-01,FW527Y,2778
8718,2022-03-02,FW527Y,2654
8719,2022-03-03,FW527Y,2749
8720,2022-03-04,FW527Y,2749
8721,2022-03-05,FW527Y,2978
8722,2022-03-06,FW527Y,2714
8723,2022-03-07,FW527Y,3587
8724,2022-03-08,FW527Y,4062
8725,2022-03-09,FW527Y,4160
8726,2022-03-10,FW527Y,3459
8727,2022-03-11,FW527Y,3448
8728,2022-03-12,FW527Y,3594
8729,2022-03-13,FW527Y,3569
8730,2022-03-14,FW527Y,2031
8731,2022-03-15,FW527Y,2580
8732,2022-03-16,FW527Y,1748
8733,2022-03-17,FW527Y,2424
8734,2022-03-18,FW527Y,3271
8735,2022-03-19,FW527Y,3090
8736,2022-03-20,FW527Y,3327
8737,2022-03-21,FW527Y,3865
8738,2022-03-22,FW527Y,3589
8739,2021-12-31,FW531Y,10498
8740,2022-01-01,FW531Y,9077
8741,2022-01-02,FW531Y,8708
8742,2022-01-03,FW531Y,7955
8743,2022-01-04,FW531Y,7253
8744,2022-01-05,FW531Y,8300
8745,2022-01-06,FW531Y,9852
8746,2022-01-07,FW531Y,10002
8747,2022-01-08,FW531Y,10152
8748,2022-01-09,FW531Y,10101
8749,2022-01-10,FW531Y,10629
8750,2022-01-11,FW531Y,10657
8751,2022-01-12,FW531Y,10113
8752,2022-01-13,FW531Y,10660
8753,2022-01-14,FW531Y,11726
8754,2022-01-15,FW531Y,13105
8755,2022-01-16,FW531Y,11116
8756,2022-01-17,FW531Y,12448
8757,2022-01-18,FW531Y,11669
8758,2022-01-19,FW531Y,13824
8759,2022-01-20,FW531Y,12087
8760,2022-01-21,FW531Y,11322
8761,2022-01-22,FW531Y,10478
8762,2022-01-23,FW531Y,11101
8763,2022-01-24,FW531Y,11327
8764,2022-01-25,FW531Y,10753
8765,2022-01-26,FW531Y,9476
8766,2022-01-27,FW531Y,6574
8767,2022-01-28,FW531Y,6971
8768,2022-01-29,FW531Y,3497
8769,2022-01-30,FW531Y,924
8770,2022-01-31,FW531Y,226
8771,2022-02-01,FW531Y,100
8772,2022-02-02,FW531Y,84
8773,2022-02-03,FW531Y,87
8774,2022-02-04,FW531Y,66
8775,2022-02-05,FW531Y,52
8776,2022-02-06,FW531Y,76
8777,2022-02-07,FW531Y,210
8778,2022-02-08,FW531Y,187
8779,2022-02-09,FW531Y,639
8780,2022-02-10,FW531Y,2280
8781,2022-02-11,FW531Y,6621
8782,2022-02-12,FW531Y,5662
8783,2022-02-13,FW531Y,9674
8784,2022-02-14,FW531Y,10901
8785,2022-02-15,FW531Y,8691
8786,2022-02-16,FW531Y,10156
8787,2022-02-17,FW531Y,10510
8788,2022-02-18,FW531Y,9883
8789,2022-02-19,FW531Y,8197
8790,2022-02-20,FW531Y,10160
8791,2022-02-21,FW531Y,11256
8792,2022-02-22,FW531Y,9617
8793,2022-02-23,FW531Y,10430
8794,2022-02-24,FW531Y,10987
8795,2022-02-25,FW531Y,10403
8796,2022-02-26,FW531Y,11468
8797,2022-02-27,FW531Y,12232
8798,2022-02-28,FW531Y,15485
8799,2022-03-01,FW531Y,15171
8800,2022-03-02,FW531Y,15521
8801,2022-03-03,FW531Y,16294
8802,2022-03-04,FW531Y,15223
8803,2022-03-05,FW531Y,16248
8804,2022-03-06,FW531Y,16934
8805,2022-03-07,FW531Y,16617
8806,2022-03-08,FW531Y,18894
8807,2022-03-09,FW531Y,19925
8808,2022-03-10,FW531Y,17908
8809,2022-03-11,FW531Y,17808
8810,2022-03-12,FW531Y,14940
8811,2022-03-13,FW531Y,14017
8812,2022-03-14,FW531Y,17009
8813,2022-03-15,FW531Y,11634
8814,2022-03-16,FW531Y,10437
8815,2022-03-17,FW531Y,11579
8816,2022-03-18,FW531Y,14164
8817,2022-03-19,FW531Y,9626
8818,2022-03-20,FW531Y,15159
8819,2022-03-21,FW531Y,14684
8820,2022-03-22,FW531Y,14910
8821,2021-12-31,FW532Y,16681
8822,2022-01-01,FW532Y,14898
8823,2022-01-02,FW532Y,10803
8824,2022-01-03,FW532Y,11466
8825,2022-01-04,FW532Y,9625
8826,2022-01-05,FW532Y,12083
8827,2022-01-06,FW532Y,14920
8828,2022-01-07,FW532Y,13595
8829,2022-01-08,FW532Y,13980
8830,2022-01-09,FW532Y,13908
8831,2022-01-10,FW532Y,12387
8832,2022-01-11,FW532Y,12517
8833,2022-01-12,FW532Y,11164
8834,2022-01-13,FW532Y,15386
8835,2022-01-14,FW532Y,13541
8836,2022-01-15,FW532Y,17717
8837,2022-01-16,FW532Y,15461
8838,2022-01-17,FW532Y,15231
8839,2022-01-18,FW532Y,14378
8840,2022-01-19,FW532Y,15351
8841,2022-01-20,FW532Y,14824
8842,2022-01-21,FW532Y,14639
8843,2022-01-22,FW532Y,12776
8844,2022-01-23,FW532Y,16090
8845,2022-01-24,FW532Y,13371
8846,2022-01-25,FW532Y,12968
8847,2022-01-26,FW532Y,16431
8848,2022-01-27,FW532Y,12985
8849,2022-01-28,FW532Y,8466
8850,2022-01-29,FW532Y,4926
8851,2022-01-30,FW532Y,1093
8852,2022-01-31,FW532Y,206
8853,2022-02-01,FW532Y,83
8854,2022-02-02,FW532Y,88
8855,2022-02-03,FW532Y,62
8856,2022-02-04,FW532Y,96
8857,2022-02-05,FW532Y,49
8858,2022-02-06,FW532Y,113
8859,2022-02-07,FW532Y,162
8860,2022-02-08,FW532Y,114
8861,2022-02-09,FW532Y,2060
8862,2022-02-10,FW532Y,7002
8863,2022-02-11,FW532Y,9059
8864,2022-02-12,FW532Y,11696
8865,2022-02-13,FW532Y,12644
8866,2022-02-14,FW532Y,13714
8867,2022-02-15,FW532Y,13720
8868,2022-02-16,FW532Y,13081
8869,2022-02-17,FW532Y,13112
8870,2022-02-18,FW532Y,12534
8871,2022-02-19,FW532Y,11458
8872,2022-02-20,FW532Y,13574
8873,2022-02-21,FW532Y,12875
8874,2022-02-22,FW532Y,12873
8875,2022-02-23,FW532Y,13426
8876,2022-02-24,FW532Y,15343
8877,2022-02-25,FW532Y,13357
8878,2022-02-26,FW532Y,14080
8879,2022-02-27,FW532Y,17003
8880,2022-02-28,FW532Y,20669
8881,2022-03-01,FW532Y,19916
8882,2022-03-02,FW532Y,19613
8883,2022-03-03,FW532Y,20679
8884,2022-03-04,FW532Y,20950
8885,2022-03-05,FW532Y,19888
8886,2022-03-06,FW532Y,19853
8887,2022-03-07,FW532Y,20141
8888,2022-03-08,FW532Y,18423
8889,2022-03-09,FW532Y,24329
8890,2022-03-10,FW532Y,22685
8891,2022-03-11,FW532Y,20489
8892,2022-03-12,FW532Y,18399
8893,2022-03-13,FW532Y,16976
8894,2022-03-14,FW532Y,14590
8895,2022-03-15,FW532Y,3213
8896,2022-03-16,FW532Y,1230
8897,2022-03-17,FW532Y,765
8898,2022-03-18,FW532Y,568
8899,2022-03-19,FW532Y,788
8900,2022-03-20,FW532Y,396
8901,2022-03-21,FW532Y,270
8902,2022-03-22,FW532Y,220
8903,2021-12-31,FW533Y,1375
8904,2022-01-01,FW533Y,1338
8905,2022-01-02,FW533Y,633
8906,2022-01-03,FW533Y,664
8907,2022-01-04,FW533Y,626
8908,2022-01-05,FW533Y,1332
8909,2022-01-06,FW533Y,1881
8910,2022-01-07,FW533Y,2282
8911,2022-01-08,FW533Y,2497
8912,2022-01-09,FW533Y,2648
8913,2022-01-10,FW533Y,2443
8914,2022-01-11,FW533Y,2382
8915,2022-01-12,FW533Y,2738
8916,2022-01-13,FW533Y,3147
8917,2022-01-14,FW533Y,3429
8918,2022-01-15,FW533Y,4087
8919,2022-01-16,FW533Y,4139
8920,2022-01-17,FW533Y,4228
8921,2022-01-18,FW533Y,4150
8922,2022-01-19,FW533Y,4594
8923,2022-01-20,FW533Y,3710
8924,2022-01-21,FW533Y,3557
8925,2022-01-22,FW533Y,3847
8926,2022-01-23,FW533Y,4128
8927,2022-01-24,FW533Y,4501
8928,2022-01-25,FW533Y,4878
8929,2022-01-26,FW533Y,4588
8930,2022-01-27,FW533Y,3995
8931,2022-01-28,FW533Y,2616
8932,2022-01-29,FW533Y,1552
8933,2022-01-30,FW533Y,281
8934,2022-01-31,FW533Y,40
8935,2022-02-01,FW533Y,16
8936,2022-02-02,FW533Y,11
8937,2022-02-03,FW533Y,13
8938,2022-02-04,FW533Y,13
8939,2022-02-05,FW533Y,13
8940,2022-02-06,FW533Y,6
8941,2022-02-07,FW533Y,5
8942,2022-02-08,FW533Y,24
8943,2022-02-09,FW533Y,338
8944,2022-02-10,FW533Y,1816
8945,2022-02-11,FW533Y,2286
8946,2022-02-12,FW533Y,3139
8947,2022-02-13,FW533Y,2572
8948,2022-02-14,FW533Y,3243
8949,2022-02-15,FW533Y,4135
8950,2022-02-16,FW533Y,3226
8951,2022-02-17,FW533Y,3375
8952,2022-02-18,FW533Y,3195
8953,2022-02-19,FW533Y,3204
8954,2022-02-20,FW533Y,3411
8955,2022-02-21,FW533Y,3592
8956,2022-02-22,FW533Y,3190
8957,2022-02-23,FW533Y,3399
8958,2022-02-24,FW533Y,3488
8959,2022-02-25,FW533Y,3114
8960,2022-02-26,FW533Y,3062
8961,2022-02-27,FW533Y,3369
8962,2022-02-28,FW533Y,4742
8963,2022-03-01,FW533Y,4787
8964,2022-03-02,FW533Y,4807
8965,2022-03-03,FW533Y,4887
8966,2022-03-04,FW533Y,5429
8967,2022-03-05,FW533Y,5121
8968,2022-03-06,FW533Y,5262
8969,2022-03-07,FW533Y,5132
8970,2022-03-08,FW533Y,5537
8971,2022-03-09,FW533Y,6195
8972,2022-03-10,FW533Y,5444
8973,2022-03-11,FW533Y,4959
8974,2022-03-12,FW533Y,3880
8975,2022-03-13,FW533Y,2967
8976,2022-03-14,FW533Y,552
8977,2022-03-15,FW533Y,181
8978,2022-03-16,FW533Y,88
8979,2022-03-17,FW533Y,56
8980,2022-03-18,FW533Y,49
8981,2022-03-19,FW533Y,24
8982,2022-03-20,FW533Y,22
8983,2022-03-21,FW533Y,30
8984,2022-03-22,FW533Y,3
8985,2021-12-31,FW534Y,1321
8986,2022-01-01,FW534Y,1444
8987,2022-01-02,FW534Y,1176
8988,2022-01-03,FW534Y,1452
8989,2022-01-04,FW534Y,916
8990,2022-01-05,FW534Y,1189
8991,2022-01-06,FW534Y,1076
8992,2022-01-07,FW534Y,1380
8993,2022-01-08,FW534Y,1380
8994,2022-01-09,FW534Y,1456
8995,2022-01-10,FW534Y,940
8996,2022-01-11,FW534Y,1439
8997,2022-01-12,FW534Y,1084
8998,2022-01-13,FW534Y,1055
8999,2022-01-14,FW534Y,1730
9000,2022-01-15,FW534Y,1912
9001,2022-01-16,FW534Y,1682
9002,2022-01-17,FW534Y,1583
9003,2022-01-18,FW534Y,1832
9004,2022-01-19,FW534Y,1895
9005,2022-01-20,FW534Y,1379
9006,2022-01-21,FW534Y,1904
9007,2022-01-22,FW534Y,1357
9008,2022-01-23,FW534Y,1857
9009,2022-01-24,FW534Y,1644
9010,2022-01-25,FW534Y,1903
9011,2022-01-26,FW534Y,1364
9012,2022-01-27,FW534Y,1547
9013,2022-01-28,FW534Y,1036
9014,2022-01-29,FW534Y,494
9015,2022-01-30,FW534Y,128
9016,2022-01-31,FW534Y,30
9017,2022-02-01,FW534Y,19
9018,2022-02-02,FW534Y,12
9019,2022-02-03,FW534Y,11
9020,2022-02-04,FW534Y,4
9021,2022-02-05,FW534Y,1
9022,2022-02-06,FW534Y,7
9023,2022-02-07,FW534Y,11
9024,2022-02-08,FW534Y,7
9025,2022-02-09,FW534Y,90
9026,2022-02-10,FW534Y,603
9027,2022-02-11,FW534Y,840
9028,2022-02-12,FW534Y,1798
9029,2022-02-13,FW534Y,2269
9030,2022-02-14,FW534Y,2535
9031,2022-02-15,FW534Y,2352
9032,2022-02-16,FW534Y,2268
9033,2022-02-17,FW534Y,2421
9034,2022-02-18,FW534Y,2077
9035,2022-02-19,FW534Y,2279
9036,2022-02-20,FW534Y,2582
9037,2022-02-21,FW534Y,2659
9038,2022-02-22,FW534Y,3148
9039,2022-02-23,FW534Y,2874
9040,2022-02-24,FW534Y,3644
9041,2022-02-25,FW534Y,3214
9042,2022-02-26,FW534Y,2822
9043,2022-02-27,FW534Y,3278
9044,2022-02-28,FW534Y,3734
9045,2022-03-01,FW534Y,3518
9046,2022-03-02,FW534Y,2568
9047,2022-03-03,FW534Y,3907
9048,2022-03-04,FW534Y,3071
9049,2022-03-05,FW534Y,3539
9050,2022-03-06,FW534Y,3703
9051,2022-03-07,FW534Y,3277
9052,2022-03-08,FW534Y,3700
9053,2022-03-09,FW534Y,3882
9054,2022-03-10,FW534Y,3367
9055,2022-03-11,FW534Y,3476
9056,2022-03-12,FW534Y,3700
9057,2022-03-13,FW534Y,2226
9058,2022-03-14,FW534Y,3787
9059,2022-03-15,FW534Y,2623
9060,2022-03-16,FW534Y,2119
9061,2022-03-17,FW534Y,1049
9062,2022-03-18,FW534Y,2540
9063,2022-03-19,FW534Y,2059
9064,2022-03-20,FW534Y,2533
9065,2022-03-21,FW534Y,2192
9066,2022-03-22,FW534Y,2036
9067,2021-12-31,FW535Y,9138
9068,2022-01-01,FW535Y,8722
9069,2022-01-02,FW535Y,9404
9070,2022-01-03,FW535Y,10568
9071,2022-01-04,FW535Y,9556
9072,2022-01-05,FW535Y,9792
9073,2022-01-06,FW535Y,11164
9074,2022-01-07,FW535Y,10058
9075,2022-01-08,FW535Y,9171
9076,2022-01-09,FW535Y,9995
9077,2022-01-10,FW535Y,8484
9078,2022-01-11,FW535Y,9119
9079,2022-01-12,FW535Y,8810
9080,2022-01-13,FW535Y,10155
9081,2022-01-14,FW535Y,13506
9082,2022-01-15,FW535Y,13265
9083,2022-01-16,FW535Y,13298
9084,2022-01-17,FW535Y,12043
9085,2022-01-18,FW535Y,11702
9086,2022-01-19,FW535Y,11587
9087,2022-01-20,FW535Y,12004
9088,2022-01-21,FW535Y,9407
9089,2022-01-22,FW535Y,8845
9090,2022-01-23,FW535Y,9424
9091,2022-01-24,FW535Y,9019
9092,2022-01-25,FW535Y,11336
9093,2022-01-26,FW535Y,10364
9094,2022-01-27,FW535Y,8537
9095,2022-01-28,FW535Y,5352
9096,2022-01-29,FW535Y,4220
9097,2022-01-30,FW535Y,1055
9098,2022-01-31,FW535Y,117
9099,2022-02-01,FW535Y,49
9100,2022-02-02,FW535Y,62
9101,2022-02-03,FW535Y,40
9102,2022-02-04,FW535Y,73
9103,2022-02-05,FW535Y,44
9104,2022-02-06,FW535Y,52
9105,2022-02-07,FW535Y,46
9106,2022-02-08,FW535Y,67
9107,2022-02-09,FW535Y,1582
9108,2022-02-10,FW535Y,4752
9109,2022-02-11,FW535Y,7759
9110,2022-02-12,FW535Y,9008
9111,2022-02-13,FW535Y,10036
9112,2022-02-14,FW535Y,10496
9113,2022-02-15,FW535Y,9620
9114,2022-02-16,FW535Y,10945
9115,2022-02-17,FW535Y,10682
9116,2022-02-18,FW535Y,9217
9117,2022-02-19,FW535Y,9008
9118,2022-02-20,FW535Y,10103
9119,2022-02-21,FW535Y,10836
9120,2022-02-22,FW535Y,9522
9121,2022-02-23,FW535Y,9709
9122,2022-02-24,FW535Y,9918
9123,2022-02-25,FW535Y,9903
9124,2022-02-26,FW535Y,9092
9125,2022-02-27,FW535Y,10403
9126,2022-02-28,FW535Y,10945
9127,2022-03-01,FW535Y,9485
9128,2022-03-02,FW535Y,9332
9129,2022-03-03,FW535Y,7491
9130,2022-03-04,FW535Y,9071
9131,2022-03-05,FW535Y,9386
9132,2022-03-06,FW535Y,8750
9133,2022-03-07,FW535Y,10845
9134,2022-03-08,FW535Y,11530
9135,2022-03-09,FW535Y,12247
9136,2022-03-10,FW535Y,10265
9137,2022-03-11,FW535Y,9120
9138,2022-03-12,FW535Y,7580
9139,2022-03-13,FW535Y,7437
9140,2022-03-14,FW535Y,7932
9141,2022-03-15,FW535Y,3575
9142,2022-03-16,FW535Y,1364
9143,2022-03-17,FW535Y,674
9144,2022-03-18,FW535Y,412
9145,2022-03-19,FW535Y,248
9146,2022-03-20,FW535Y,177
9147,2022-03-21,FW535Y,132
9148,2022-03-22,FW535Y,253
9149,2021-12-31,FW536Y,1158
9150,2022-01-01,FW536Y,1398
9151,2022-01-02,FW536Y,1542
9152,2022-01-03,FW536Y,1421
9153,2022-01-04,FW536Y,1585
9154,2022-01-05,FW536Y,750
9155,2022-01-06,FW536Y,2434
9156,2022-01-07,FW536Y,4097
9157,2022-01-08,FW536Y,4623
9158,2022-01-09,FW536Y,6007
9159,2022-01-10,FW536Y,4560
9160,2022-01-11,FW536Y,4847
9161,2022-01-12,FW536Y,4935
9162,2022-01-13,FW536Y,5592
9163,2022-01-14,FW536Y,6680
9164,2022-01-15,FW536Y,6577
9165,2022-01-16,FW536Y,7200
9166,2022-01-17,FW536Y,6414
9167,2022-01-18,FW536Y,5180
9168,2022-01-19,FW536Y,6998
9169,2022-01-20,FW536Y,6075
9170,2022-01-21,FW536Y,5604
9171,2022-01-22,FW536Y,4623
9172,2022-01-23,FW536Y,5976
9173,2022-01-24,FW536Y,6336
9174,2022-01-25,FW536Y,6098
9175,2022-01-26,FW536Y,6628
9176,2022-01-27,FW536Y,5575
9177,2022-01-28,FW536Y,3555
9178,2022-01-29,FW536Y,2214
9179,2022-01-30,FW536Y,540
9180,2022-01-31,FW536Y,108
9181,2022-02-01,FW536Y,56
9182,2022-02-02,FW536Y,29
9183,2022-02-03,FW536Y,24
9184,2022-02-04,FW536Y,66
9185,2022-02-05,FW536Y,11
9186,2022-02-06,FW536Y,30
9187,2022-02-07,FW536Y,32
9188,2022-02-08,FW536Y,80
9189,2022-02-09,FW536Y,1039
9190,2022-02-10,FW536Y,3826
9191,2022-02-11,FW536Y,4051
9192,2022-02-12,FW536Y,5430
9193,2022-02-13,FW536Y,5391
9194,2022-02-14,FW536Y,7624
9195,2022-02-15,FW536Y,8646
9196,2022-02-16,FW536Y,7722
9197,2022-02-17,FW536Y,6455
9198,2022-02-18,FW536Y,5731
9199,2022-02-19,FW536Y,5887
9200,2022-02-20,FW536Y,7179
9201,2022-02-21,FW536Y,7008
9202,2022-02-22,FW536Y,7008
9203,2022-02-23,FW536Y,6890
9204,2022-02-24,FW536Y,7191
9205,2022-02-25,FW536Y,8502
9206,2022-02-26,FW536Y,8032
9207,2022-02-27,FW536Y,12197
9208,2022-02-28,FW536Y,13296
9209,2022-03-01,FW536Y,12439
9210,2022-03-02,FW536Y,12688
9211,2022-03-03,FW536Y,12819
9212,2022-03-04,FW536Y,13885
9213,2022-03-05,FW536Y,13603
9214,2022-03-06,FW536Y,13018
9215,2022-03-07,FW536Y,12869
9216,2022-03-08,FW536Y,14762
9217,2022-03-09,FW536Y,15919
9218,2022-03-10,FW536Y,15165
9219,2022-03-11,FW536Y,13933
9220,2022-03-12,FW536Y,10679
9221,2022-03-13,FW536Y,11410
9222,2022-03-14,FW536Y,11450
9223,2022-03-15,FW536Y,7733
9224,2022-03-16,FW536Y,4289
9225,2022-03-17,FW536Y,4534
9226,2022-03-18,FW536Y,5294
9227,2022-03-19,FW536Y,5724
9228,2022-03-20,FW536Y,5492
9229,2022-03-21,FW536Y,5831
9230,2022-03-22,FW536Y,5294
9231,2021-12-31,FW537Y,2357
9232,2022-01-01,FW537Y,2176
9233,2022-01-02,FW537Y,1893
9234,2022-01-03,FW537Y,1718
9235,2022-01-04,FW537Y,1440
9236,2022-01-05,FW537Y,1890
9237,2022-01-06,FW537Y,1727
9238,2022-01-07,FW537Y,1726
9239,2022-01-08,FW537Y,3950
9240,2022-01-09,FW537Y,3209
9241,2022-01-10,FW537Y,3303
9242,2022-01-11,FW537Y,4026
9243,2022-01-12,FW537Y,4279
9244,2022-01-13,FW537Y,4989
9245,2022-01-14,FW537Y,5150
9246,2022-01-15,FW537Y,5143
9247,2022-01-16,FW537Y,5093
9248,2022-01-17,FW537Y,4237
9249,2022-01-18,FW537Y,5525
9250,2022-01-19,FW537Y,5551
9251,2022-01-20,FW537Y,4724
9252,2022-01-21,FW537Y,6005
9253,2022-01-22,FW537Y,5865
9254,2022-01-23,FW537Y,5269
9255,2022-01-24,FW537Y,4676
9256,2022-01-25,FW537Y,5253
9257,2022-01-26,FW537Y,4761
9258,2022-01-27,FW537Y,3961
9259,2022-01-28,FW537Y,3317
9260,2022-01-29,FW537Y,1912
9261,2022-01-30,FW537Y,475
9262,2022-01-31,FW537Y,232
9263,2022-02-01,FW537Y,87
9264,2022-02-02,FW537Y,44
9265,2022-02-03,FW537Y,26
9266,2022-02-04,FW537Y,15
9267,2022-02-05,FW537Y,15
9268,2022-02-06,FW537Y,8
9269,2022-02-07,FW537Y,5
9270,2022-02-08,FW537Y,12
9271,2022-02-09,FW537Y,234
9272,2022-02-10,FW537Y,516
9273,2022-02-11,FW537Y,990
9274,2022-02-12,FW537Y,1000
9275,2022-02-13,FW537Y,1043
9276,2022-02-14,FW537Y,4312
9277,2022-02-15,FW537Y,4622
9278,2022-02-16,FW537Y,5029
9279,2022-02-17,FW537Y,4583
9280,2022-02-18,FW537Y,4045
9281,2022-02-19,FW537Y,3381
9282,2022-02-20,FW537Y,5540
9283,2022-02-21,FW537Y,5327
9284,2022-02-22,FW537Y,4909
9285,2022-02-23,FW537Y,5028
9286,2022-02-24,FW537Y,4543
9287,2022-02-25,FW537Y,3268
9288,2022-02-26,FW537Y,4774
9289,2022-02-27,FW537Y,4387
9290,2022-02-28,FW537Y,7024
9291,2022-03-01,FW537Y,6854
9292,2022-03-02,FW537Y,8131
9293,2022-03-03,FW537Y,9470
9294,2022-03-04,FW537Y,9508
9295,2022-03-05,FW537Y,9947
9296,2022-03-06,FW537Y,9681
9297,2022-03-07,FW537Y,6617
9298,2022-03-08,FW537Y,12069
9299,2022-03-09,FW537Y,9740
9300,2022-03-10,FW537Y,10673
9301,2022-03-11,FW537Y,9713
9302,2022-03-12,FW537Y,9216
9303,2022-03-13,FW537Y,6285
9304,2022-03-14,FW537Y,11304
9305,2022-03-15,FW537Y,8963
9306,2022-03-16,FW537Y,6905
9307,2022-03-17,FW537Y,4508
9308,2022-03-18,FW537Y,8379
9309,2022-03-19,FW537Y,6436
9310,2022-03-20,FW537Y,7962
9311,2022-03-21,FW537Y,6800
9312,2022-03-22,FW537Y,6821
9313,2021-12-31,FW538Y,3059
9314,2022-01-01,FW538Y,4699
9315,2022-01-02,FW538Y,3508
9316,2022-01-03,FW538Y,2663
9317,2022-01-04,FW538Y,1686
9318,2022-01-05,FW538Y,2599
9319,2022-01-06,FW538Y,3647
9320,2022-01-07,FW538Y,3513
9321,2022-01-08,FW538Y,3879
9322,2022-01-09,FW538Y,4499
9323,2022-01-10,FW538Y,3289
9324,2022-01-11,FW538Y,4413
9325,2022-01-12,FW538Y,3788
9326,2022-01-13,FW538Y,4402
9327,2022-01-14,FW538Y,5259
9328,2022-01-15,FW538Y,3857
9329,2022-01-16,FW538Y,3749
9330,2022-01-17,FW538Y,4453
9331,2022-01-18,FW538Y,4046
9332,2022-01-19,FW538Y,3710
9333,2022-01-20,FW538Y,3734
9334,2022-01-21,FW538Y,4568
9335,2022-01-22,FW538Y,2750
