,object_code,predicted_datetime,predict_value,version,input_version,flags,record_time,inc_day,model_version,object_type
1640,CN07,2022-03-17,179398.28171025362,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
1641,CN07,2022-03-18,182478.2149201632,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
1642,CN07,2022-03-19,98691.92276166132,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
1643,CN07,2022-03-20,29197.08,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
1644,CN07,2022-03-21,216307.88549162098,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
1645,CN07,2022-03-22,169553.61234570338,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
1646,CN07,2022-03-23,173359.80948941724,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
1647,FW020Y,2022-02-23,7294.7573314831325,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
1648,FW020Y,2022-02-24,7690.492626555686,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
1649,FW020Y,2022-02-25,8669.90121379276,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
1650,FW020Y,2022-02-26,7144.493721009263,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
1651,FW020Y,2022-02-27,7656.709546324234,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
1652,FW020Y,2022-02-28,6270.498226059816,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
1653,FW020Y,2022-03-01,7661.537420732231,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
1654,FW020Y,2022-03-02,5760.634483276546,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
1655,FW020Y,2022-03-03,6156.369778343927,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
1656,FW020Y,2022-03-04,7135.7783655814965,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
1657,FW020Y,2022-03-05,5610.370872800309,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
1658,FW020Y,2022-03-06,6122.586698117036,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
1659,FW020Y,2022-03-07,4736.375377851931,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
1660,FW020Y,2022-03-08,6127.414572523655,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
1661,FW020Y,2022-03-09,4226.511635071937,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
1662,FW020Y,2022-03-10,4622.246930135816,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
1663,FW020Y,2022-03-11,5601.655517380977,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
1664,FW020Y,2022-03-12,4076.248024595131,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
1665,FW020Y,2022-03-13,4588.463849908409,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
1666,FW020Y,2022-03-14,3202.2525296426406,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
1667,FW020Y,2022-03-15,4593.291724318678,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
1668,FW020Y,2022-03-16,2692.3887868653496,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
1669,FW020Y,2022-03-17,3088.124081927703,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
1670,FW020Y,2022-03-18,4067.5326691697123,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
1671,FW020Y,2022-03-19,2542.1251763861765,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
1672,FW020Y,2022-03-20,3054.3410016997823,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
1673,FW020Y,2022-03-21,1668.1296814359594,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
1674,FW020Y,2022-03-22,3059.1688761065025,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
1675,FW020Y,2022-03-23,1158.265938658762,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
1676,FW028Y,2022-02-23,307.79779118503177,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
1677,FW028Y,2022-02-24,1120.3041518531525,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
1678,FW028Y,2022-02-25,993.2067583933508,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
1679,FW028Y,2022-02-26,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
1680,FW028Y,2022-02-27,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
1681,FW028Y,2022-02-28,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
1682,FW028Y,2022-03-01,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
1683,FW028Y,2022-03-02,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
1684,FW028Y,2022-03-03,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
1685,FW028Y,2022-03-04,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
1686,FW028Y,2022-03-05,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
1687,FW028Y,2022-03-06,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
1688,FW028Y,2022-03-07,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
1689,FW028Y,2022-03-08,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
1690,FW028Y,2022-03-09,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
1691,FW028Y,2022-03-10,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
1692,FW028Y,2022-03-11,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
1693,FW028Y,2022-03-12,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
1694,FW028Y,2022-03-13,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
1695,FW028Y,2022-03-14,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
1696,FW028Y,2022-03-15,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
1697,FW028Y,2022-03-16,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
1698,FW028Y,2022-03-17,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
1699,FW028Y,2022-03-18,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
1700,FW028Y,2022-03-19,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
1701,FW028Y,2022-03-20,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
1702,FW028Y,2022-03-21,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
1703,FW028Y,2022-03-22,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
1704,FW028Y,2022-03-23,253.88000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
1705,FW310Y,2022-02-23,1048.7577991597668,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
1706,FW310Y,2022-02-24,1065.6488854409893,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
1707,FW310Y,2022-02-25,1180.2744918412338,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
1708,FW310Y,2022-02-26,1182.0071423735635,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
1709,FW310Y,2022-02-27,1206.0377352188884,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
1710,FW310Y,2022-02-28,1327.2797671283008,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
1711,FW310Y,2022-03-01,1306.400043865206,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
1712,FW310Y,2022-03-02,1112.4144728209608,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
1713,FW310Y,2022-03-03,1129.3055591019106,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
1714,FW310Y,2022-03-04,1243.9311655025351,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
1715,FW310Y,2022-03-05,1245.6638160348077,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
1716,FW310Y,2022-03-06,1269.6944088802593,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
1717,FW310Y,2022-03-07,1390.93644078968,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
1718,FW310Y,2022-03-08,1370.056717526376,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
1719,FW310Y,2022-03-09,1176.071146482705,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
1720,FW310Y,2022-03-10,1192.9622327632749,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
1721,FW310Y,2022-03-11,1307.587839163931,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
1722,FW310Y,2022-03-12,1309.3204896961045,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
1723,FW310Y,2022-03-13,1333.351082541583,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
1724,FW310Y,2022-03-14,1454.5931144506808,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
1725,FW310Y,2022-03-15,1433.7133911875342,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
1726,FW310Y,2022-03-16,1239.727820143899,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
1727,FW310Y,2022-03-17,1256.6189064246387,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
1728,FW310Y,2022-03-18,1371.2445128252323,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
1729,FW310Y,2022-03-19,1372.977163357349,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
1730,FW310Y,2022-03-20,1397.007756202907,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
1731,FW310Y,2022-03-21,1518.2497881120278,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
1732,FW310Y,2022-03-22,1497.3700648487156,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
1733,FW310Y,2022-03-23,1303.3844938050931,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
1734,FW311Y,2022-02-23,644.3545577513986,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
1735,FW311Y,2022-02-24,599.4361364156374,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
1736,FW311Y,2022-02-25,656.2171654690496,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
1737,FW311Y,2022-02-26,642.3783324190352,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
1738,FW311Y,2022-02-27,602.1267914707223,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
1739,FW311Y,2022-02-28,631.8382207104537,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
1740,FW311Y,2022-03-01,678.9995786406456,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
1741,FW311Y,2022-03-02,628.1865807317273,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
1742,FW311Y,2022-03-03,583.2681593959433,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
1743,FW311Y,2022-03-04,640.0491884494569,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
1744,FW311Y,2022-03-05,626.2103553993793,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
1745,FW311Y,2022-03-06,585.95881445108,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
1746,FW311Y,2022-03-07,615.6702436908546,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
1747,FW311Y,2022-03-08,662.8316016210101,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
1748,FW311Y,2022-03-09,612.0186037123574,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
1749,FW311Y,2022-03-10,567.1001823763288,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
1750,FW311Y,2022-03-11,623.8812114298717,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
1751,FW311Y,2022-03-12,610.0423783797092,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
1752,FW311Y,2022-03-13,569.7908374314667,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
1753,FW311Y,2022-03-14,599.5022666709932,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
1754,FW311Y,2022-03-15,646.6636246014147,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
1755,FW311Y,2022-03-16,595.850626692686,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
1756,FW311Y,2022-03-17,550.9322053567142,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
1757,FW311Y,2022-03-18,607.713234410279,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
1758,FW311Y,2022-03-19,593.8744013600532,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
1759,FW311Y,2022-03-20,553.6228604118534,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
1760,FW311Y,2022-03-21,583.3342896514323,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
1761,FW311Y,2022-03-22,630.4956475817391,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
1762,FW311Y,2022-03-23,579.6826496730148,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
1763,FW312Y,2022-02-23,2238.7570315635885,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
1764,FW312Y,2022-02-24,2639.363631705261,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
1765,FW312Y,2022-02-25,2999.4380233501756,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
1766,FW312Y,2022-02-26,2599.744692910989,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
1767,FW312Y,2022-02-27,2557.641685504474,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
1768,FW312Y,2022-02-28,2347.9764047716812,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
1769,FW312Y,2022-03-01,2241.368487945206,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
1770,FW312Y,2022-03-02,1866.8834634446243,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
1771,FW312Y,2022-03-03,2267.490063583997,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
1772,FW312Y,2022-03-04,2627.5644552304666,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
1773,FW312Y,2022-03-05,2227.871124791432,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
1774,FW312Y,2022-03-06,2185.768117385317,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
1775,FW312Y,2022-03-07,1976.1028366523058,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
1776,FW312Y,2022-03-08,1869.4949198256204,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
1777,FW312Y,2022-03-09,1495.009895325216,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
1778,FW312Y,2022-03-10,1895.616495465033,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
1779,FW312Y,2022-03-11,2255.6908871121486,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
1780,FW312Y,2022-03-12,1855.997556672352,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
1781,FW312Y,2022-03-13,1813.8945492659957,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
1782,FW312Y,2022-03-14,1604.2292685332804,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
1783,FW312Y,2022-03-15,1497.6213517065253,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
1784,FW312Y,2022-03-16,1123.1363272062513,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
1785,FW312Y,2022-03-17,1523.7429273460684,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
1786,FW312Y,2022-03-18,1883.8173189924403,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
1787,FW312Y,2022-03-19,1484.123988552795,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
1788,FW312Y,2022-03-20,1442.0209811466748,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
1789,FW312Y,2022-03-21,1232.3557004140853,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
1790,FW312Y,2022-03-22,1125.7477835864486,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
1791,FW312Y,2022-03-23,751.2627590872858,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
1792,FW318Y,2022-02-23,1756.2440934780166,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
1793,FW318Y,2022-02-24,1848.6637193517047,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
1794,FW318Y,2022-02-25,1901.6825127653176,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
1795,FW318Y,2022-02-26,1782.0719198375923,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
1796,FW318Y,2022-02-27,1737.0783637855643,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
1797,FW318Y,2022-02-28,1712.380301823425,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
1798,FW318Y,2022-03-01,1810.698430892865,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
1799,FW318Y,2022-03-02,1704.7269562350898,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
1800,FW318Y,2022-03-03,1797.146582108327,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
1801,FW318Y,2022-03-04,1850.1653755221323,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
1802,FW318Y,2022-03-05,1730.5547825944711,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
1803,FW318Y,2022-03-06,1685.561226542624,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
1804,FW318Y,2022-03-07,1660.8631645805426,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
1805,FW318Y,2022-03-08,1759.1812936498593,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
1806,FW318Y,2022-03-09,1653.2098189921855,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
1807,FW318Y,2022-03-10,1745.6294448653784,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
1808,FW318Y,2022-03-11,1798.648238279502,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
1809,FW318Y,2022-03-12,1679.0376453515873,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
1810,FW318Y,2022-03-13,1634.0440892995314,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
1811,FW318Y,2022-03-14,1609.3460273373087,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
1812,FW318Y,2022-03-15,1707.664156406942,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
1813,FW318Y,2022-03-16,1601.6926817492586,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
1814,FW318Y,2022-03-17,1694.1123076224296,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
1815,FW318Y,2022-03-18,1747.131101036317,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
1816,FW318Y,2022-03-19,1627.520508108466,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
1817,FW318Y,2022-03-20,1582.5269520564389,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
1818,FW318Y,2022-03-21,1557.828890094391,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
1819,FW318Y,2022-03-22,1656.1470191638482,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
1820,FW318Y,2022-03-23,1550.175544506332,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
1821,FW319Y,2022-02-23,3702.1192222867267,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
1822,FW319Y,2022-02-24,3738.5524979272877,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
1823,FW319Y,2022-02-25,4254.264479605258,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
1824,FW319Y,2022-02-26,3644.2446241470984,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
1825,FW319Y,2022-02-27,3706.300644029407,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
1826,FW319Y,2022-02-28,3513.7658065651076,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
1827,FW319Y,2022-03-01,3984.999669433377,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
1828,FW319Y,2022-03-02,3594.992308090391,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
1829,FW319Y,2022-03-03,3631.425583729236,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
1830,FW319Y,2022-03-04,4147.137565407883,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
1831,FW319Y,2022-03-05,3537.1177099500624,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
1832,FW319Y,2022-03-06,3599.173729832771,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
1833,FW319Y,2022-03-07,3406.638892368191,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
1834,FW319Y,2022-03-08,3877.872755236446,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
1835,FW319Y,2022-03-09,3487.8653938948046,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
1836,FW319Y,2022-03-10,3524.298669532587,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
1837,FW319Y,2022-03-11,4040.010651212808,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
1838,FW319Y,2022-03-12,3429.9907957535856,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
1839,FW319Y,2022-03-13,3492.0468156362786,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
1840,FW319Y,2022-03-14,3299.511978170588,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
1841,FW319Y,2022-03-15,3770.7458410408444,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
1842,FW319Y,2022-03-16,3380.7384796984684,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
1843,FW319Y,2022-03-17,3417.171755335939,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
1844,FW319Y,2022-03-18,3932.883737015434,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
1845,FW319Y,2022-03-19,3322.863881556549,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
1846,FW319Y,2022-03-20,3384.9199014397855,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
